1.62e-7,0.000001929,830
1.73e-7,0.000001951,840
1.63e-7,0.000001926,850
0.000001608,0.000001926,860
1.63e-7,0.00000196,870
1.75e-7,0.000002126,880
1.65e-7,0.000002038,890
1.61e-7,0.000002075,900
1.62e-7,0.000002117,910
1.63e-7,0.000002078,920
0.000001531,0.000002095,930
1.61e-7,0.000002081,940
1.62e-7,0.000002111,950
1.62e-7,0.000002095,960
1.63e-7,0.000002125,970
1.92e-7,0.000002195,980
1.65e-7,0.000002206,990
1.64e-7,0.000002196,1000
1.63e-7,0.000002206,1010
1.63e-7,0.000002208,1020
1.88e-7,0.000002286,1030
1.64e-7,0.000002242,1040
1.61e-7,0.00000231,1050
1.63e-7,0.00000234,1060
1.62e-7,0.000002336,1070
1.62e-7,0.000002329,1080
1.64e-7,0.000002386,1090
1.63e-7,0.000002329,1100
1.65e-7,0.000002372,1110
1.73e-7,0.000002373,1120
1.63e-7,0.000002463,1130
1.62e-7,0.000002455,1140
1.63e-7,0.000002447,1150
1.62e-7,0.000004549,1160
1.64e-7,0.000002656,1170
7.29e-7,0.000002501,1180
2.25e-7,0.000002553,1190
2.21e-7,0.000002507,1200
1.99e-7,0.000002543,1210
2.48e-7,0.000002598,1220
2.27e-7,0.000002636,1230
2.08e-7,0.000002665,1240
1.87e-7,0.000002635,1250
1.6e-7,0.000002604,1260
2e-7,0.00000264,1270
2.09e-7,0.000002647,1280
2e-7,0.000002698,1290
0.000001288,0.000008054,1300
0.000034889,0.000176938,1310
2.39e-7,0.000003513,1320
2.58e-7,0.000002899,1330
2.5e-7,0.000002926,1340
2.05e-7,0.000002963,1350
2.31e-7,0.000002884,1360
2.25e-7,0.000002916,1370
2.03e-7,0.000002932,1380
2.03e-7,0.000002923,1390
2.14e-7,0.000002979,1400
2.12e-7,0.000003006,1410
2.35e-7,0.000002971,1420
3.03e-7,0.000002994,1430
2.65e-7,0.000003023,1440
2.29e-7,0.000003003,1450
4.44e-7,0.000003017,1460
2.16e-7,0.000003075,1470
1.97e-7,0.000003073,1480
2.01e-7,0.000003057,1490
1.98e-7,0.000003102,1500
1.99e-7,0.000003118,1510
1.99e-7,0.00000318,1520
1.85e-7,0.000003154,1530
2.03e-7,0.000003234,1540
1.64e-7,0.000003188,1550
1.74e-7,0.000003199,1560
2.03e-7,0.000003331,1570
2.01e-7,0.000049675,1580
1.77e-7,0.000004532,1590
2e-7,0.000003269,1600
2.21e-7,0.000003182,1610
2.02e-7,0.000003187,1620
2.28e-7,0.00000321,1630
2.34e-7,0.000003224,1640
1.88e-7,0.000003277,1650
1.6e-7,0.000003283,1660
2.09e-7,0.00000336,1670
1.98e-7,0.000003285,1680
1.6e-7,0.000003346,1690
1.63e-7,0.000003362,1700
1.61e-7,0.000003327,1710
1.49e-7,0.000003367,1720
2.58e-7,0.000003417,1730
1.67e-7,0.000003425,1740
1.64e-7,0.000003428,1750
1.78e-7,0.000003423,1760
1.75e-7,0.00000342,1770
1.65e-7,0.000003437,1780
1.6e-7,0.000003494,1790
1.93e-7,0.000003631,1800
1.78e-7,0.000003533,1810
1.61e-7,0.000003583,1820
1.61e-7,0.000003572,1830
1.62e-7,0.000003565,1840
1.73e-7,0.000003654,1850
1.62e-7,0.000003645,1860
1.62e-7,0.000003651,1870
1.76e-7,0.000003634,1880
1.61e-7,0.000003694,1890
1.62e-7,0.00000371,1900
1.6e-7,0.000003727,1910
1.64e-7,0.000003742,1920
1.63e-7,0.00000372,1930
1.72e-7,0.000003736,1940
1.62e-7,0.000003727,1950
0.000157603,0.000003762,1960
3.57e-7,0.000003804,1970
1.92e-7,0.000003837,1980
1.82e-7,0.000003837,1990
1.82e-7,0.000003876,2000
1.65e-7,0.000003863,2010
1.89e-7,0.000003933,2020
1.69e-7,0.000003926,2030
1.7e-7,0.000003887,2040
2.08e-7,0.000003959,2050
1.98e-7,0.000003985,2060
1.71e-7,0.000004014,2070
1.66e-7,0.000003944,2080
0.000001735,0.000003979,2090
1.72e-7,0.000003979,2100
1.7e-7,0.000004031,2110
1.68e-7,0.000004118,2120
1.72e-7,0.00000409,2130
1.72e-7,0.000004091,2140
1.71e-7,0.000004114,2150
1.7e-7,0.000004154,2160
2.24e-7,0.000004126,2170
1.65e-7,0.000004156,2180
1.8e-7,0.000004186,2190
1.69e-7,0.000004412,2200
1.69e-7,0.000004311,2210
1.69e-7,0.000004228,2220
1.68e-7,0.000004272,2230
1.65e-7,0.000004266,2240
1.69e-7,0.000004294,2250
1.69e-7,0.000004245,2260
2.02e-7,0.000004301,2270
1.67e-7,0.00000431,2280
1.69e-7,0.00000434,2290
1.68e-7,0.000004296,2300
1.73e-7,0.000004386,2310
1.67e-7,0.000004445,2320
1.75e-7,0.000004416,2330
5.13e-7,0.000004391,2340
1.2e-7,0.000004406,2350
1.35e-7,0.000004412,2360
7.9e-8,0.000004482,2370
8.2e-8,0.000004504,2380
8.1e-8,0.00000456,2390
8.1e-8,0.000004569,2400
8e-8,0.000004509,2410
9.2e-8,0.000004504,2420
7.8e-8,0.000004675,2430
8e-8,0.000004586,2440
8.1e-8,0.000004647,2450
8e-8,0.000004706,2460
8.3e-8,0.000004714,2470
9.2e-8,0.000004625,2480
8.1e-8,0.000004659,2490
8e-8,0.000004672,2500
8e-8,0.000004696,2510
8.2e-8,0.000004702,2520
7.9e-8,0.000004741,2530
1.47e-7,0.000004801,2540
7.9e-8,0.000004771,2550
8.1e-8,0.000004753,2560
8e-8,0.000004814,2570
8e-8,0.000004853,2580
7.9e-8,0.000004845,2590
1.25e-7,0.000004839,2600
7.9e-8,0.000006304,2610
8.1e-8,0.00000516,2620
1.04e-7,0.000004931,2630
9.8e-8,0.000004912,2640
8.2e-8,0.000004999,2650
7.8e-8,0.000004957,2660
8e-8,0.00000497,2670
7.9e-8,0.000004968,2680
8e-8,0.000005034,2690
1.27e-7,0.000005036,2700
8.1e-8,0.000005119,2710
8.2e-8,0.000005045,2720
8.2e-8,0.000005151,2730
8e-8,0.000005074,2740
8.3e-8,0.000005096,2750
1.26e-7,0.00000515,2760
1.28e-7,0.000005128,2770
8.1e-8,0.000005164,2780
8.4e-8,0.000005148,2790
8.6e-8,0.000005217,2800
1.02e-7,0.000007345,2810
8.2e-8,0.000005418,2820
1.38e-7,0.000005265,2830
8.4e-8,0.000005299,2840
8.2e-8,0.000005306,2850
1.27e-7,0.000005279,2860
8e-8,0.000005322,2870
1.38e-7,0.000005365,2880
1.28e-7,0.000005339,2890
8.2e-8,0.000005369,2900
1.42e-7,0.000005357,2910
8.2e-8,0.00000545,2920
8.1e-8,0.000005458,2930
8.2e-8,0.00000542,2940
8.1e-8,0.000005458,2950
1.26e-7,0.000005497,2960
7.9e-8,0.000005508,2970
8.2e-8,0.00000551,2980
9.2e-8,0.000005523,2990
8e-8,0.000005556,3000
8.1e-8,0.000005564,3010
1.54e-7,0.000005559,3020
8.3e-8,0.000005575,3030
8.2e-8,0.000005609,3040
1.37e-7,0.000005599,3050
8e-8,0.000005671,3060
1.27e-7,0.00000565,3070
8.1e-8,0.000005701,3080
7.9e-8,0.000005667,3090
1.27e-7,0.000005746,3100
8.3e-8,0.000005727,3110
1.26e-7,0.000005781,3120
8.1e-8,0.000005908,3130
8.4e-8,0.000005815,3140
8.6e-8,0.000005789,3150
8.3e-8,0.000005794,3160
8.5e-8,0.0000059,3170
8.2e-8,0.000005823,3180
8.1e-8,0.000005871,3190
8e-8,0.000005873,3200
8e-8,0.00000594,3210
8.1e-8,0.0000059,3220
8.1e-8,0.000005952,3230
2.56e-7,0.000005926,3240
9.4e-8,0.000005974,3250
9.9e-8,0.000006008,3260
8.1e-8,0.000006005,3270
8.1e-8,0.000005992,3280
8.3e-8,0.000006001,3290
8.3e-8,0.000006135,3300
8.1e-8,0.000006055,3310
8.2e-8,0.000006097,3320
8.2e-8,0.000006131,3330
7.9e-8,0.000006164,3340
8.8e-8,0.000006178,3350
8.4e-8,0.000006136,3360
9.4e-8,0.000006169,3370
8.1e-8,0.000009498,3380
8.1e-8,0.000006343,3390
8.1e-8,0.000006237,3400
8e-8,0.000006306,3410
8.4e-8,0.000006273,3420
1.27e-7,0.000006238,3430
8.3e-8,0.000006297,3440
1.28e-7,0.000006303,3450
8.2e-8,0.000006335,3460
1.1e-7,0.000006328,3470
8.2e-8,0.000006376,3480
8.1e-8,0.000006417,3490
9.3e-8,0.000006441,3500
1.47e-7,0.000006414,3510
1.42e-7,0.000006421,3520
8.1e-8,0.000006469,3530
8.1e-8,0.000006498,3540
8.2e-8,0.000006499,3550
8.6e-8,0.000006534,3560
9.4e-8,0.000006561,3570
8.3e-8,0.000006535,3580
8.3e-8,0.000006553,3590
8.2e-8,0.000006596,3600
1.38e-7,0.000006628,3610
8.7e-8,0.000006618,3620
8.3e-8,0.000006662,3630
8.3e-8,0.000006655,3640
8.1e-8,0.00000669,3650
8.3e-8,0.00000673,3660
8.1e-8,0.000006769,3670
1.46e-7,0.000006748,3680
8.6e-8,0.000006839,3690
8e-8,0.00000679,3700
9.5e-8,0.000006811,3710
8.2e-8,0.000006809,3720
8.3e-8,0.000006855,3730
8.3e-8,0.000006834,3740
8.2e-8,0.000006872,3750
8e-8,0.000006849,3760
8.4e-8,0.000006925,3770
1.41e-7,0.000006882,3780
8.2e-8,0.000006966,3790
8.3e-8,0.000006972,3800
6.9e-8,0.00000695,3810
8.2e-8,0.000009431,3820
8.3e-8,0.000007019,3830
8.2e-8,0.00000712,3840
8.2e-8,0.00000705,3850
8.4e-8,0.000007053,3860
8.2e-8,0.00000711,3870
8.4e-8,0.000007139,3880
8.3e-8,0.000007134,3890
8.3e-8,0.000007153,3900
8.4e-8,0.000007162,3910
8e-8,0.00000871,3920
1.8e-7,0.00037713,3930
8.4e-8,0.000007998,3940
1.08e-7,0.000007542,3950
1.13e-7,0.000007525,3960
8.2e-8,0.000007466,3970
8.6e-8,0.000007554,3980
8.6e-8,0.000007602,3990
8.5e-8,0.000007637,4000
8.4e-8,0.000007717,4010
8.6e-8,0.000007616,4020
8.4e-8,0.000007602,4030
9.6e-8,0.000007601,4040
8.5e-8,0.000007608,4050
8.4e-8,0.000007685,4060
8.4e-8,0.000007718,4070
8.5e-8,0.000007661,4080
8.3e-8,0.000007752,4090
8.5e-8,0.000007712,4100
8.1e-8,0.000007752,4110
8.6e-8,0.000007778,4120
8.3e-8,0.000007736,4130
9.7e-8,0.000007726,4140
9.3e-8,0.000010873,4150
8.6e-8,0.000007731,4160
8.6e-8,0.000007617,4170
9.3e-8,0.000007584,4180
8.8e-8,0.000007601,4190
8.5e-8,0.000007603,4200
8.3e-8,0.000007624,4210
8.5e-8,0.00000762,4220
8.3e-8,0.000007686,4230
8.5e-8,0.000007697,4240
8.3e-8,0.000007734,4250
8.4e-8,0.000007732,4260
1.27e-7,0.000007877,4270
8.5e-8,0.000007772,4280
8.3e-8,0.000007743,4290
8.1e-8,0.000007811,4300
8.5e-8,0.000007822,4310
8.2e-8,0.00000777,4320
1.08e-7,0.000007943,4330
8.3e-8,0.000007828,4340
8.4e-8,0.000007858,4350
1.37e-7,0.00000791,4360
8.3e-8,0.000007918,4370
8.5e-8,0.000007965,4380
8.3e-8,0.000007969,4390
8.5e-8,0.000007959,4400
8.5e-8,0.000007997,4410
8e-8,0.000008016,4420
8.3e-8,0.000008028,4430
8.2e-8,0.000008012,4440
8.1e-8,0.000008042,4450
1.38e-7,0.000008113,4460
8.3e-8,0.000008089,4470
8.3e-8,0.000008184,4480
8.3e-8,0.000008084,4490
8.7e-8,0.000008546,4500
8.6e-8,0.000008142,4510
1.64e-7,0.000008182,4520
8.8e-8,0.000008252,4530
8.2e-8,0.000008251,4540
8.6e-8,0.000008288,4550
8.3e-8,0.000008291,4560
8.4e-8,0.000008258,4570
8.7e-8,0.000008247,4580
8.3e-8,0.0000083,4590
8.2e-8,0.000008275,4600
9.1e-8,0.00000834,4610
8.6e-8,0.000008353,4620
8.4e-8,0.000008436,4630
8.5e-8,0.000008412,4640
9.6e-8,0.000008408,4650
8.5e-8,0.000008383,4660
8.5e-8,0.000008421,4670
8.5e-8,0.000008446,4680
8.7e-8,0.000008549,4690
8.5e-8,0.000008543,4700
8.5e-8,0.000008499,4710
8.5e-8,0.000008527,4720
8.2e-8,0.000008603,4730
8.3e-8,0.000008568,4740
1.31e-7,0.000008579,4750
9.8e-8,0.000008586,4760
9.2e-8,0.000008708,4770
8.3e-8,0.000008703,4780
9.8e-8,0.000008655,4790
9.9e-8,0.000008713,4800
8.8e-8,0.000008681,4810
8.4e-8,0.000008705,4820
9.4e-8,0.00000876,4830
8.6e-8,0.000008793,4840
1.4e-7,0.000008776,4850
8.8e-8,0.000008773,4860
8.2e-8,0.000008775,4870
8.4e-8,0.000008826,4880
8.4e-8,0.000008779,4890
8.3e-8,0.000008821,4900
8.5e-8,0.000008904,4910
8.4e-8,0.000008859,4920
9.6e-8,0.000008856,4930
8.5e-8,0.000008963,4940
8.6e-8,0.000008954,4950
8.2e-8,0.000008937,4960
8.8e-8,0.000008945,4970
8.4e-8,0.00000902,4980
8.4e-8,0.000009007,4990
8.2e-8,0.000009027,5000
8.2e-8,0.000009073,5010
8.2e-8,0.000009067,5020
8.4e-8,0.000009132,5030
1.98e-7,0.000009135,5040
8.5e-8,0.000009098,5050
1.31e-7,0.000009173,5060
8.2e-8,0.000009164,5070
8.6e-8,0.000009145,5080
8.5e-8,0.00000913,5090
8.4e-8,0.000009183,5100
8.5e-8,0.000009244,5110
8.4e-8,0.000009308,5120
8.4e-8,0.000009197,5130
9.4e-8,0.000009221,5140
8.4e-8,0.000009378,5150
8.7e-8,0.000009328,5160
8.2e-8,0.000009382,5170
8.3e-8,0.000009378,5180
8.7e-8,0.000009424,5190
8.3e-8,0.000009356,5200
8.3e-8,0.000009395,5210
8.4e-8,0.000009424,5220
8.5e-8,0.000009424,5230
8.5e-8,0.000009431,5240
8.5e-8,0.000009493,5250
8.5e-8,0.000009457,5260
8.2e-8,0.000009452,5270
8.3e-8,0.000009619,5280
8.3e-8,0.000009483,5290
8.6e-8,0.000009611,5300
8.6e-8,0.000009552,5310
8.4e-8,0.000009604,5320
8.4e-8,0.000012649,5330
8.5e-8,0.000009709,5340
8.3e-8,0.000009598,5350
8.4e-8,0.000009671,5360
8.3e-8,0.000009642,5370
8.5e-8,0.000009705,5380
8.3e-8,0.00000968,5390
9.6e-8,0.000009643,5400
8.5e-8,0.000009747,5410
8.4e-8,0.000009872,5420
8.6e-8,0.000009754,5430
8.5e-8,0.000009731,5440
8.2e-8,0.000009836,5450
8.6e-8,0.000009785,5460
8.4e-8,0.000009888,5470
8.8e-8,0.000009826,5480
8.4e-8,0.000009893,5490
9.2e-8,0.00000989,5500
9.4e-8,0.000009868,5510
8e-8,0.000009866,5520
8.3e-8,0.000009949,5530
1.41e-7,0.000010007,5540
8.1e-8,0.000009988,5550
3.89e-7,0.000010039,5560
8.2e-8,0.000009972,5570
0.000001338,0.000009964,5580
8e-8,0.000009989,5590
8.3e-8,0.000010101,5600
1.72e-7,0.000010108,5610
8.1e-8,0.000010089,5620
8.1e-8,0.000010038,5630
8.1e-8,0.00001021,5640
9.3e-8,0.000010075,5650
9.4e-8,0.00001016,5660
8.1e-8,0.000010301,5670
8.2e-8,0.000010227,5680
7.9e-8,0.000010194,5690
0.000001412,0.00001025,5700
8.1e-8,0.000010285,5710
8.6e-8,0.000010408,5720
9.2e-8,0.000010261,5730
1.01e-7,0.000010298,5740
7.9e-8,0.000010286,5750
7.9e-8,0.000010282,5760
8.1e-8,0.000010297,5770
8.6e-8,0.000010481,5780
9.8e-8,0.00002864,5790
8.7e-8,0.00002156,5800
8e-8,0.000020207,5810
8.4e-8,0.00001183,5820
1.25e-7,0.000011971,5830
8.4e-8,0.000012473,5840
1.07e-7,0.000022179,5850
8e-8,0.000011216,5860
8.1e-8,0.0000211,5870
8.3e-8,0.000021267,5880
8.2e-8,0.000011636,5890
1.25e-7,0.000020917,5900
8.3e-8,0.000011316,5910
8.1e-8,0.000021721,5920
8.2e-8,0.000011574,5930
1.22e-7,0.000011859,5940
8.2e-8,0.000011232,5950
9.8e-8,0.000020572,5960
1.21e-7,0.000022385,5970
8.5e-8,0.000020688,5980
8.5e-8,0.000021599,5990
8.1e-8,0.000011506,6000
8.3e-8,0.000020968,6010
9.4e-8,0.000011126,6020
8.4e-8,0.000020328,6030
8.5e-8,0.000010765,6040
9.7e-8,0.000011414,6050
8.4e-8,0.000013022,6060
8.5e-8,0.000012027,6070
8.3e-8,0.000010852,6080
8.2e-8,0.000010868,6090
9.5e-8,0.000010876,6100
8.3e-8,0.000010867,6110
1.12e-7,0.000010973,6120
1.22e-7,0.000010914,6130
8.5e-8,0.000010982,6140
8.1e-8,0.000010962,6150
8.2e-8,0.000010961,6160
8.3e-8,0.000010944,6170
1.08e-7,0.000011009,6180
8.2e-8,0.000011009,6190
1e-7,0.000011018,6200
8.3e-8,0.000011059,6210
8.5e-8,0.000011067,6220
8.3e-8,0.000011106,6230
8.4e-8,0.000011102,6240
8.4e-8,0.000011128,6250
8.6e-8,0.000011192,6260
8.6e-8,0.000011144,6270
8.4e-8,0.000011155,6280
8.5e-8,0.00001141,6290
8.3e-8,0.000011264,6300
8.1e-8,0.000011226,6310
8.5e-8,0.00001123,6320
8.2e-8,0.000011244,6330
1.25e-7,0.000011302,6340
8.2e-8,0.000011296,6350
8.3e-8,0.000011276,6360
8.2e-8,0.000011352,6370
8.2e-8,0.000011338,6380
1.22e-7,0.000011369,6390
2.41e-7,0.00001141,6400
8.2e-8,0.000011376,6410
8e-8,0.00001138,6420
1.27e-7,0.000011429,6430
1.05e-7,0.000011461,6440
8.3e-8,0.000011519,6450
8.3e-8,0.000011495,6460
1.13e-7,0.000011588,6470
8.3e-8,0.000011547,6480
8e-8,0.000011627,6490
8.4e-8,0.000011546,6500
9.3e-8,0.00001152,6510
8.6e-8,0.000011563,6520
8.8e-8,0.000011627,6530
8.6e-8,0.000011675,6540
8.1e-8,0.000011685,6550
8.2e-8,0.000011625,6560
7.9e-8,0.000011723,6570
8.2e-8,0.000011693,6580
8.4e-8,0.000011676,6590
8.2e-8,0.000011667,6600
7.9e-8,0.000011743,6610
1.66e-7,0.00001179,6620
8e-8,0.000011877,6630
8.1e-8,0.000011841,6640
8.3e-8,0.000011807,6650
8.2e-8,0.000011811,6660
8e-8,0.000012039,6670
8.1e-8,0.000011882,6680
8.2e-8,0.00001475,6690
8e-8,0.000012019,6700
8.2e-8,0.000011886,6710
1.77e-7,0.000012013,6720
9.8e-8,0.000012064,6730
1.06e-7,0.000011941,6740
8.2e-8,0.000012028,6750
9.2e-8,0.000011966,6760
8.6e-8,0.000012037,6770
8.3e-8,0.000012034,6780
8.5e-8,0.00001207,6790
8.6e-8,0.000012072,6800
8.4e-8,0.000012096,6810
8.3e-8,0.000012308,6820
8.3e-8,0.000012067,6830
8.2e-8,0.000012101,6840
8.4e-8,0.000012163,6850
8.3e-8,0.000012184,6860
8.2e-8,0.000012185,6870
8.5e-8,0.000012184,6880
9.7e-8,0.000012193,6890
8.2e-8,0.00001219,6900
8.3e-8,0.000012213,6910
8.2e-8,0.000012221,6920
8.5e-8,0.000012335,6930
1.22e-7,0.000012317,6940
8.6e-8,0.00001236,6950
1.08e-7,0.000012287,6960
8.4e-8,0.000012311,6970
8.2e-8,0.000012366,6980
8.8e-8,0.000012458,6990
8.3e-8,0.000012428,7000
8.4e-8,0.000012379,7010
8.7e-8,0.00001242,7020
8.7e-8,0.000012429,7030
1.06e-7,0.000012424,7040
1.05e-7,0.000012516,7050
8.3e-8,0.000012477,7060
8.5e-8,0.000012563,7070
9.7e-8,0.000012562,7080
8.2e-8,0.000012475,7090
8.4e-8,0.000012598,7100
8.3e-8,0.000012578,7110
9.4e-8,0.00001261,7120
1.08e-7,0.000012556,7130
1.07e-7,0.000012641,7140
8.5e-8,0.000012657,7150
8.2e-8,0.000012728,7160
9.4e-8,0.000012751,7170
8.9e-8,0.00001269,7180
8.5e-8,0.000012737,7190
1.17e-7,0.000012698,7200
8.4e-8,0.000012713,7210
8.7e-8,0.000012757,7220
8.4e-8,0.000012873,7230
1.1e-7,0.00001287,7240
1e-7,0.000012819,7250
8.7e-8,0.000012832,7260
8.5e-8,0.000012885,7270
8.7e-8,0.00001281,7280
8.6e-8,0.000012873,7290
8.3e-8,0.000012874,7300
9.4e-8,0.000012913,7310
8.4e-8,0.000012915,7320
8.2e-8,0.000016018,7330
1.06e-7,0.000013079,7340
8.5e-8,0.000012943,7350
8.2e-8,0.000012952,7360
8.5e-8,0.000013043,7370
8.6e-8,0.000013187,7380
8.3e-8,0.000013114,7390
1.22e-7,0.000013035,7400
1.26e-7,0.000013071,7410
8.2e-8,0.000013118,7420
1.08e-7,0.000013119,7430
8.4e-8,0.000013235,7440
8.6e-8,0.000013197,7450
8.6e-8,0.000013194,7460
8.3e-8,0.000013387,7470
8.3e-8,0.000013165,7480
9.3e-8,0.000013315,7490
8.5e-8,0.000013303,7500
8.4e-8,0.000014675,7510
8.3e-8,0.000013324,7520
9e-8,0.000013309,7530
1.05e-7,0.000013317,7540
8.2e-8,0.000013328,7550
1.07e-7,0.000013346,7560
8.5e-8,0.000013322,7570
8.4e-8,0.000013394,7580
8.4e-8,0.000013359,7590
8.3e-8,0.000013439,7600
8.3e-8,0.000013437,7610
1.58e-7,0.000013473,7620
8.7e-8,0.000013478,7630
9e-8,0.000013477,7640
8.8e-8,0.000013445,7650
8.6e-8,0.00001356,7660
9.2e-8,0.000013723,7670
8.9e-8,0.000013536,7680
1e-7,0.000013593,7690
1.02e-7,0.000015215,7700
8.5e-8,0.000013591,7710
8.8e-8,0.000013707,7720
9.3e-8,0.000013639,7730
8.7e-8,0.000013634,7740
9.3e-8,0.000013629,7750
1.13e-7,0.00001366,7760
1.06e-7,0.000013793,7770
1.12e-7,0.000013753,7780
8.9e-8,0.00001372,7790
1.09e-7,0.000013773,7800
1.09e-7,0.000013779,7810
8.8e-8,0.000013836,7820
1.2e-7,0.000013811,7830
8.7e-8,0.000013799,7840
8.6e-8,0.000013766,7850
1e-7,0.000013831,7860
0.000001566,0.000013906,7870
2.29e-7,0.000013862,7880
2.11e-7,0.000013958,7890
1.24e-7,0.000013913,7900
1.02e-7,0.000013907,7910
9.6e-8,0.000013905,7920
0.000001014,0.000014041,7930
9.8e-8,0.000013911,7940
1e-7,0.000014075,7950
9.1e-8,0.000014038,7960
8.6e-8,0.000014076,7970
1.19e-7,0.000014077,7980
8.7e-8,0.000014217,7990
1.11e-7,0.000014081,8000
8.6e-8,0.000014065,8010
9e-8,0.000014976,8020
8.5e-8,0.000014148,8030
1.9e-7,0.000015978,8040
1e-7,0.000014324,8050
9.1e-8,0.000014175,8060
1.07e-7,0.000014887,8070
8.5e-8,0.000014263,8080
8.9e-8,0.000014265,8090
9.2e-8,0.000014243,8100
9.1e-8,0.000014299,8110
1.07e-7,0.000014374,8120
9e-8,0.000014332,8130
9.1e-8,0.000014373,8140
9.1e-8,0.000014338,8150
8.9e-8,0.000014355,8160
8.9e-8,0.000014585,8170
8.8e-8,0.000014373,8180
8.6e-8,0.000014508,8190
8.9e-8,0.000014443,8200
8.7e-8,0.000016289,8210
9.2e-8,0.000014438,8220
9.3e-8,0.000014442,8230
1.14e-7,0.000015542,8240
1.12e-7,0.00001455,8250
8.6e-8,0.000015463,8260
9.9e-8,0.000014607,8270
8.9e-8,0.000014575,8280
8.7e-8,0.000016891,8290
9.1e-8,0.000014659,8300
8.9e-8,0.000016265,8310
1.02e-7,0.000014664,8320
1.13e-7,0.000014719,8330
8.9e-8,0.000014705,8340
1.15e-7,0.000014708,8350
1.02e-7,0.000017393,8360
9.5e-8,0.00001474,8370
1.01e-7,0.00001475,8380
9.2e-8,0.000014799,8390
1.02e-7,0.000014716,8400
0.000001243,0.000015125,8410
1.42e-7,0.000014877,8420
1.46e-7,0.000014807,8430
9.5e-8,0.00001663,8440
9.8e-8,0.000014926,8450
9.4e-8,0.000015639,8460
1.07e-7,0.00001493,8470
9.4e-8,0.000014906,8480
1.11e-7,0.000014919,8490
1.18e-7,0.000014939,8500
9.1e-8,0.000015526,8510
9.1e-8,0.000014929,8520
9e-8,0.000019017,8530
9e-8,0.00001497,8540
1.02e-7,0.000015012,8550
1.37e-7,0.00001891,8560
8.7e-8,0.00001525,8570
8.5e-8,0.00001521,8580
9.1e-8,0.000015069,8590
8.5e-8,0.000015116,8600
8.4e-8,0.000015196,8610
9.6e-8,0.000015111,8620
1.83e-7,0.000015092,8630
8.6e-8,0.000015164,8640
1.07e-7,0.000015241,8650
8.6e-8,0.000015233,8660
8.4e-8,0.000015304,8670
8.5e-8,0.000018186,8680
9.5e-8,0.000015322,8690
8.2e-8,0.000016656,8700
1.08e-7,0.000016404,8710
8.4e-8,0.000015314,8720
8.3e-8,0.000015286,8730
8e-8,0.000015378,8740
8.2e-8,0.000015364,8750
1.01e-7,0.000015388,8760
1.21e-7,0.000015465,8770
8.2e-8,0.000015423,8780
8.8e-8,0.000015394,8790
8.9e-8,0.000015435,8800
9.6e-8,0.000015471,8810
9.5e-8,0.000015524,8820
9.3e-8,0.00001549,8830
8.7e-8,0.000015607,8840
8.5e-8,0.000015521,8850
